N_da_SC;Cod_Obra;Cod_insumo;Descricao_do_insumo;Qt_solicitada;Data_da_SC;Data_SC_chegada_a_obra;N_do_PC;Data_aprovacao_da_NT;Data_emissao_do_PC;Previsao_de_entrega;Quant_entregue;Saldo;Data_da_NF;N_da_NF;Data_entrada_na_obra;Data_vencimento;Status_da_NF
SC0009765;02041;C152745;"AGUA SANITARIA; FORNECIMENTO: FRASCO 1000 ML; REQUISITOS ADICIONAIS: SUPER CANDIDA; FAB: ANHEMBI - REF: SUPER CANDIDA; FAB: RAYMUNDO DA FONTE - REF: BRILUX; FAB: ANHEMBI - REF: Q BOA FLORAL; FAB: MONTENEGRO.
AGUA SANITARIA 1L AZUL BRILUX";8.0;29/11/2024;14/12/2024;PC0002881;03/12/2024;04/12/2024;;8.0;0.0;27/11/2024;35770;04/12/2024;30/01/2025;Aprovado
SC0009765;02041;C386994;"AGUA SANITARIA; FORNECIMENTO: FRASCO 500 ML; REQUISITOS ADICIONAIS: ALVEJANTE; FAB: RAYMUNDO DA FONTE - REF: BRILUX.
AGUA SANITARIA 1L QBOA";8.0;29/11/2024;14/12/2024;PC0002881;03/12/2024;04/12/2024;;8.0;0.0;27/11/2024;35770;04/12/2024;30/01/2025;Aprovado
SC0009765;02041;C200871;"FILTRO CAFE; MATERIAL: PAPEL; FORMATO: CONICO; APLICACAO: CAFETEIRA ELETRICA; TAMANHO: 103; CAPACIDADE: 1000 ML; FORNECIMENTO: CAIXA COM 40 UNIDADES; FAB: MELITTA.
FILTRO PAPEL 103 30UN MELITTA";24.0;29/11/2024;14/12/2024;PC0002881;03/12/2024;04/12/2024;;24.0;0.0;27/11/2024;35770;04/12/2024;30/01/2025;Aprovado
SC0009765;02041;C377226;"ADOCANTE DIETETICO; NAO CALORICO; FORNECIMENTO: FRASCO 100 ML; FAB: HYPERMARCAS - REF: ZERO CAL.
ADOCANTE LIQ SACARINA 100ML ZERO-CAL";3.0;29/11/2024;14/12/2024;PC0002881;03/12/2024;04/12/2024;;3.0;0.0;27/11/2024;35770;04/12/2024;30/01/2025;Aprovado
SC0009765;02041;C1222019;"COLHER DESCARTAVEL; APLICACAO: CAFE; MATERIAL: PLASTICO; COR: INCOLOR; FORNECIMENTO: PACOTE COM 200 UNIDADES; REQUISITOS ADICIONAIS: TAMANHO: PEQUENA.
MEXEDOR CAFE CRISTAL 8,5CM 500UN MEXA BEM";6.0;29/11/2024;14/12/2024;PC0002881;03/12/2024;04/12/2024;;6.0;0.0;27/11/2024;35770;04/12/2024;30/01/2025;Aprovado
SC0009765;02041;C275133;"LUSTRADOR MOVEL; APRESENTACAO: LIQUIDO; EMBALAGEM: FRASCO 200 ML; FAB: SC JOHNSON - REF: BRILHOL.
LUSTRA MOVEIS 200ML LAVANDA FACILITA AUDAX";3.0;29/11/2024;14/12/2024;PC0002881;03/12/2024;04/12/2024;;3.0;0.0;27/11/2024;35770;04/12/2024;30/01/2025;Aprovado
SC0009765;02041;C847527;"LIMPADOR SUPERFICIE; MULTI USO; LIQUIDO; NEUTRO; FRASCO 500 ML.
LIMPADOR 500ML MULTIUSO VEJA";7.0;29/11/2024;14/12/2024;PC0002881;03/12/2024;04/12/2024;;7.0;0.0;27/11/2024;35770;04/12/2024;30/01/2025;Aprovado
SC0009765;02041;C1003055;"LIMPADOR SUPERFICIE; MULTI USO; LIQUIDO; CLASSICO; FRASCO 500 ML.
LIMPADOR 500ML CLORO ATIVO LIMP PESADA VEJA ";9.0;29/11/2024;14/12/2024;PC0002881;03/12/2024;04/12/2024;;9.0;0.0;27/11/2024;35770;04/12/2024;30/01/2025;Aprovado
SC0009765;02041;C493053;"CHA; SABOR: MACA; FORNECIMENTO: CAIXA 10 SACHES.
CHA 10UN MACA/CRAVO/CANELA MARATA";3.0;29/11/2024;14/12/2024;PC0002881;03/12/2024;04/12/2024;;3.0;0.0;27/11/2024;35770;04/12/2024;30/01/2025;Aprovado
SC0009765;02041;C493054;"CHA; SABOR: ERVA-DOCE; FORNECIMENTO: CAIXA 10 SACHES.
CHA 10G 10UN ERVA DOCE MARATA";3.0;29/11/2024;14/12/2024;PC0002881;03/12/2024;04/12/2024;;3.0;0.0;27/11/2024;35770;04/12/2024;30/01/2025;Aprovado
SC0009765;02041;C466530;"CHA; SABOR: MATE LIMAO; FORNECIMENTO: CAIXA 25 SACHES 40G.
CHA 20G 10UN GENGIBRE C/LIMÃO MARATA";3.0;29/11/2024;14/12/2024;PC0002881;03/12/2024;04/12/2024;;3.0;0.0;27/11/2024;35770;04/12/2024;30/01/2025;Aprovado
SC0009765;02041;C466126;"DETERGENTE LAVA LOUCAS; LIQUIDO; NEUTRO; FRASCO 500 ML.
DETERG LIQ 500 ML YPE";12.0;29/11/2024;14/12/2024;PC0002881;03/12/2024;04/12/2024;;12.0;0.0;27/11/2024;35770;04/12/2024;30/01/2025;Aprovado
SC0009765;02041;C384986;"SACO LIXO; APLICACAO: USO GERAL; MATERIAL: PLASTICO; COR: PRETO; BOCA: NORMAL; CAPACIDADE: 100 LITROS; FORNECIMENTO: PACOTE.
SACO LIXO PRETO 100L 100UN 06 REFORCADO CAICO";4.0;29/11/2024;14/12/2024;PC0002881;03/12/2024;04/12/2024;;4.0;0.0;27/11/2024;35770;04/12/2024;30/01/2025;Aprovado
SC0009765;02041;C1133048;"CAFE; EXTRA FORTE; PONTO DE TORRA: TRADICIONAL; FORNECIMENTO: PACOTE 250 GRAMAS; FAB: MELITTA.
CAFE VACUO 250G EXTRAFORTE MELITTA";80.0;29/11/2024;14/12/2024;PC0002881;03/12/2024;04/12/2024;;80.0;0.0;27/11/2024;35770;04/12/2024;30/01/2025;Aprovado
SC0009765;02041;C140961;"DESODORIZADOR AMBIENTE; APRESENTACAO: SPRAY; APARELHO: SEM APARELHO; AROMA: JASMIM; FORNECIMENTO: LATA 360 ML; REQUISITOS ADICIONAIS: PURIFICADOR AR ACAO AROMATIZANTE.
ODORIZADOR AEROSOR 400ML CHA BRANCO AR GRADAVEL";10.0;29/11/2024;14/12/2024;PC0002881;03/12/2024;04/12/2024;;10.0;0.0;27/11/2024;35770;04/12/2024;30/01/2025;Aprovado
SC0009825;32048;C1344609;"PORTA ESQUADRIA; MODELO: GIRO VENEZIANA CEGA; ABERTURA: DIREITA; MATERIAL: ALUMINIO; COR: NATURAL; ACABAMENTO: SIMPLES; NUMERO DE FOLHAS: 1 FOLHA; DIMENSOES: 90 X 210 CM.";20.0;03/12/2024;10/12/2024;PC0002877;12/12/2024;05/12/2024;;20.0;0.0;06/10/2023;767;;;NF devolvida
SC0009330;32048;C170756;"COTOVELO; ANGULO: 90 GRAUS; MATERIAL: FERRO MALEAVEL ASTM A197; REVESTIMENTO: GALVANIZADO A FOGO  EXTREMIDADE: ROSCA NPT ASME B1.20.1; PADRAO DIMENSIONAL: CLASSE DE PRESSAO: 150; DIAMETRO NOMINAL: 1 """;30.0;14/11/2024;29/11/2024;PC0002672;20/11/2024;20/11/2024;;30.0;0.0;14/09/2023;31198;20/11/2024;19/12/2024;Aprovado
SC0009330;32048;C901494;"COTOVELO; 45 GRAUS; MATERIAL: PVC-CLORETO POLIVINILA; COR: BRANCO; EXTREMIDADE: PONTA/BOLSA; PADRAO DIMENSIONAL: DIAMETRO: 150 MM; REQUISITOS ADICIONAIS: ESGOTO SERIE NORMAL; FAB: TIGRE - REF: 26.21.150.6; FAB: AMANCO - REF: CCB 10051.";50.0;14/11/2024;29/11/2024;PC0002672;20/11/2024;20/11/2024;;50.0;0.0;14/09/2023;31198;20/11/2024;19/12/2024;Aprovado
SC0009330;32048;C1795679;"JUNCAO; SIMPLES; MATERIAL: PVC-CLORETO POLIVINILA; COR: BRANCO; EXTREMIDADE: ENCAIXE; PADRAO DIMENSIONAL: DIAMETRO: 100 X 100 MM; REQUISITOS ADICIONAIS: ESGOTO SERIE NORMAL.";40.0;14/11/2024;29/11/2024;PC0002672;20/11/2024;20/11/2024;;40.0;0.0;14/09/2023;31198;20/11/2024;19/12/2024;Aprovado
SC0009334;32048;C1807997;"GRELHA; APLICACAO: PISO; MATERIAL: PVC; FORMATO: RETANGULAR; COR: CINZA; DIMENSOES: 250 X 500 MM; ACESSORIOS: REFORCADA.";70.0;14/11/2024;29/11/2024;PC0002631;18/11/2024;03/12/2024;;70.0;0.0;29/09/2023;31388;03/12/2024;30/01/2025;Aprovado
SC0008999;32652;C944195;"AREIA; LAVADA; GRANULOMETRIA: EXTRA GROSSA; APLICACAO: USO GERAL; FORNECIMENTO: A GRANEL.";20.0;31/10/2024;15/11/2024;PC0002486;31/10/2024;01/11/2024;;20.0;0.0;08/11/2024;9203;02/12/2024;30/01/2025;Aprovado
SC0008999;32652;C1802939;"BRITA; APLICACAO: CONSTRUCAO EM GERAL; NORMA: NBR 7211; TAMANHO: NUMERO 0.";20.0;31/10/2024;15/11/2024;PC0002486;31/10/2024;01/11/2024;;20.0;0.0;08/11/2024;9203;02/12/2024;30/01/2025;Aprovado
SC0008999;32652;C1794130;"SACO ACONDICIONAMENTO; APLICACAO: USO GERAL; MATERIAL: RAFIA; COR: BRANCA; MEDIDA: 650 X 900 MM; CAPACIDADE: 50 L.";20.0;31/10/2024;15/11/2024;PC0002486;31/10/2024;01/11/2024;;20.0;0.0;08/11/2024;9203;02/12/2024;30/01/2025;Aprovado
SC0008999;32652;C155724;"CIMENTO; ALTA RESISTENCIA; CLASSIFICACAO: CP V-ARI; EMBALAGEM: SACO 50 KG; ";4.0;31/10/2024;15/11/2024;PC0002486;31/10/2024;01/11/2024;;4.0;0.0;08/11/2024;9203;02/12/2024;30/01/2025;Aprovado
SC0008995;32675;C1808057;"CHUVEIRO; APLICACAO: PAREDE; MATERIAL: ACO INOX; COR: NATURAL; CONEXAO: 1/2 ""; REQUISITOS ADICIONAIS: ACQUA PLUS; FAB: DECA - REF: 1990.C.STD.";1.0;31/10/2024;15/11/2024;PC0002502;01/11/2024;04/11/2024;;1.0;0.0;30/10/2024;52798;04/11/2024;28/11/2024;Aprovado
SC0008995;32675;C1419235;"REGISTRO HIDRAULICO; GAVETA; MATERIAL: BRONZE; ACABAMENTO: BASE; ACIONAMENTO: SEM ACIONAMENTO; EXTREMIDADE: ROSCA BSP; DIAMETRO: 1 ""; FAB: DECA - REF: 4509 302.";2.0;31/10/2024;15/11/2024;PC0002502;01/11/2024;04/11/2024;;2.0;0.0;30/10/2024;52798;04/11/2024;28/11/2024;Aprovado
SC0008995;32675;C1800740;"CABIDE; APLICACAO: ROUPA; 6 GANCHOS; MATERIAL: LATAO.";1.0;31/10/2024;15/11/2024;PC0002502;01/11/2024;04/11/2024;;1.0;0.0;30/10/2024;52798;04/11/2024;28/11/2024;Aprovado
SC0008995;32675;C1799554;"CABIDE BANHEIRO; GANCHO; MATERIAL: ALUMINIO; COR: NATURAL; FIXACAO: POR PARAFUSO; FAB: NEOCOM - REF: CABIDE DE ALUMINIO.";1.0;31/10/2024;15/11/2024;PC0002502;01/11/2024;04/11/2024;;1.0;0.0;30/10/2024;52798;04/11/2024;28/11/2024;Aprovado
SC0008995;32675;C1128521;"SUPORTE BANHEIRO/COZINHA; APLICACAO: PAPEL HIGIENICO DUPLO; *****; MATERIAL: ACO CROMADO; DIMENSOES: *****; ACESSORIOS: SEM ACESSORIOS; REQUISITOS ADICIONAIS: PAPELEIRA DUPLA KAPA.";1.0;31/10/2024;15/11/2024;PC0002502;01/11/2024;04/11/2024;;1.0;0.0;30/10/2024;52798;04/11/2024;28/11/2024;Aprovado
SC0008995;32675;C1664267;"MISTURADOR HIDRAULICO; APLICACAO: LAVATORIO; MESA; TIPO BICA: ALTA FIXA; ACABAMENTO: CROMADO; ACESSORIOS: AREJADOR EMBUTIDO; FABRICANTE: CELITE; REFERENCIA: B5000C8CRB; REQUISITOS ADICIONAIS: LINHA ELITE; 3F BA C/VALVULA ESCOAMENTO; FAB: CELITE - REF: B5000C8CRB.";3.0;31/10/2024;15/11/2024;PC0002502;01/11/2024;04/11/2024;;3.0;0.0;30/10/2024;52798;04/11/2024;28/11/2024;Aprovado
SC0008995;32675;C1458441;"CHUVEIRO; APLICACAO: TETO; MATERIAL: LATAO; COR: CROMADO; CONEXAO: 1/2 ""; REQUISITOS ADICIONAIS: C/TUBO; AQUAMAX; FAB: DECA - REF: 1998.C.TET.";3.0;31/10/2024;15/11/2024;PC0002502;01/11/2024;04/11/2024;;3.0;0.0;30/10/2024;52798;04/11/2024;28/11/2024;Aprovado
SC0008995;32675;C1826721;"ACABAMENTO METAIS SANITARIOS/COZINHA; MONOCOMANDO; APLICACAO: CHUVEIRO; MATERIAL: LATAO; ACABAMENTO: GOLD MATTE; LINHA: UNIC; DIMENSOES: 133 X 73 X 130 MM; FABRICANTE: DECA; REFERENCIA: 4993.GL90.CHU.MT.";3.0;31/10/2024;15/11/2024;PC0002502;01/11/2024;04/11/2024;;3.0;0.0;30/10/2024;52798;04/11/2024;28/11/2024;Aprovado
SC0008995;32675;C1803090;"TORNEIRA; MESA; APLICACAO: LAVATORIO; MODELO: 110; MATERIAL: ACO INOX; ACABAMENTO: CROMADO; CONEXAO: ROSCA BSP; FABRICANTE: DOCOL; REFERENCIA: 00592806/ PRESSMATIC 110 LEED; DIAMETRO: 1/2 "".";1.0;31/10/2024;15/11/2024;PC0002502;01/11/2024;04/11/2024;;1.0;0.0;30/10/2024;52798;04/11/2024;28/11/2024;Aprovado
SC0008995;32675;C1801649;"MISTURADOR HIDRAULICO; APLICACAO: LAVATORIO; MESA; TIPO BICA: ALTA FIXA; ACABAMENTO: CROMADO; ACESSORIOS: AREJADOR EMBUTIDO; FABRICANTE: DECA; REFERENCIA: DN15 LINK-CR 1877; FAB: DECA - REF: DN15 LINK-CR 1877.";1.0;31/10/2024;15/11/2024;PC0002502;01/11/2024;04/11/2024;;1.0;0.0;30/10/2024;52798;04/11/2024;28/11/2024;Aprovado
SC0008995;32675;C1797013;"CABIDE BANHEIRO; DUPLO GANCHO; MATERIAL: LATAO; COR: CROMADO; FIXACAO: EMBUTIR; REQUISITOS ADICIONAIS: LINHA QUADRA; FAB: PERFLEX - REF: 12120710.";3.0;31/10/2024;15/11/2024;PC0002502;01/11/2024;04/11/2024;;3.0;0.0;30/10/2024;52798;04/11/2024;28/11/2024;Aprovado
SC0008995;32675;C494845;"SUPORTE BANHEIRO/COZINHA; APLICACAO: PAPEL TOALHA; *****; MATERIAL: PVC; DIMENSOES: *****; ACESSORIOS: SEM ACESSORIOS.";3.0;31/10/2024;15/11/2024;PC0002502;01/11/2024;04/11/2024;;3.0;0.0;30/10/2024;52798;04/11/2024;28/11/2024;Aprovado
SC0008995;32675;C1794679;"PARAFUSO LOUCA SANITARIA; CABECA SEXTAVADA; MATERIAL: LATAO/PLASTICO; ACABAMENTO: CROMADO; DIMENSOES: 45 X 6,35 MM; ACESSORIOS: BUCHA FIXACAO/ARRUELA; FABRICANTE: DECA; REFERENCIA: SP.7.01; REQUISITOS ADICIONAIS: P/FIXACAO DE LAVATORIO DE COLUNA.";2.0;31/10/2024;15/11/2024;PC0002502;01/11/2024;04/11/2024;;2.0;0.0;30/10/2024;52798;04/11/2024;28/11/2024;Aprovado
SC0008995;32675;C898700;"TORNEIRA; MESA BICA BAIXA; APLICACAO: LAVATORIO; MODELO: 1198 C43; MATERIAL: METALICA; ACABAMENTO: CROMADA; CONEXAO: ROSCA BSP; FABRICANTE: DECA; REFERENCIA: 1198 C43; DIAMETRO: 1/2 ""; FAB: DECA - REF: 1198 C43.";1.0;31/10/2024;15/11/2024;PC0002502;01/11/2024;04/11/2024;;1.0;0.0;30/10/2024;52798;04/11/2024;28/11/2024;Aprovado
SC0008995;32675;C1259135;"VALVULA ESCOAMENTO; APLICACAO: LAVATORIO; SEM LADRAO; MATERIAL: LATAO; ACABAMENTO: CROMADO; TAMANHO NOMINAL: 1.1/4 ""; FABRICANTE: DECA; REFERENCIA: 1602.C PLA; REQUISITOS ADICIONAIS: UNIFICADA P/BIDE/CUBA; FAB: DECA - REF: 1602.C PLA.";1.0;31/10/2024;15/11/2024;PC0002502;01/11/2024;04/11/2024;;1.0;0.0;30/10/2024;52798;04/11/2024;28/11/2024;Aprovado
SC0009493;32048;C138982;"PAPEL HIGIENICO; FOLHA: DUPLA; COR: BRANCO; PERFUME: NEUTRO; DIMENSOES: 0,10 X 30 M; FORNECIMENTO: PACOTE 4 ROLOS.";18.0;20/11/2024;05/12/2024;PC0002723;22/11/2024;24/11/2024;;18.0;0.0;19/09/2023;29361;02/12/2024;30/01/2025;Aprovado
SC0009493;32048;C446749;"PAPEL TOALHA; ROLO; FOLHA: SIMPLES; ACABAMENTO: SEM ACABAMENTO; COR: BRANCO; DIMENSOES: 19,6 CM X 22,0 M; EMBALAGEM: PACOTE C/2 ROLOS.";16.0;20/11/2024;05/12/2024;PC0002723;22/11/2024;24/11/2024;;16.0;0.0;19/09/2023;29361;02/12/2024;30/01/2025;Aprovado
SC0009493;32048;C297306;"SABONETE; APRESENTACAO: LIQUIDO; AROMA: ERVA-DOCE PEROLADO; FORNECIMENTO: GALAO 5 L.";4.0;20/11/2024;05/12/2024;PC0002723;22/11/2024;24/11/2024;;4.0;0.0;19/09/2023;29361;02/12/2024;30/01/2025;Aprovado
SC0009493;32048;C371842;"SABONETE; APRESENTACAO: CREMOSO; AROMA: ERVA-DOCE; FORNECIMENTO: GALAO 5 L.";11.0;20/11/2024;05/12/2024;PC0002723;22/11/2024;24/11/2024;;11.0;0.0;19/09/2023;29361;02/12/2024;30/01/2025;Aprovado
SC0009549;32048;C202400000000533;"PAINEL ELETRICO; TIPO_0: FITA LED PIX 20W/M 3000K 12V IP20 1MT - 36503601 m";96.0;22/11/2024;07/12/2024;PC0002728;24/11/2024;24/11/2024;;96.0;0.0;06/09/2023;90;24/11/2024;19/12/2024;Aprovado
SC0009549;32048;C202400000000532;"PAINEL ELETRICO; TIPO_0: FITA LED PIX 1MT 5W 3000K 12V IP20 400LM-36506079 m";72.0;22/11/2024;07/12/2024;PC0002728;24/11/2024;24/11/2024;;72.0;0.0;06/09/2023;90;24/11/2024;19/12/2024;Aprovado
SC0009024;32652;C152516;"GASOLINA; COMUM; REQUISITOS ADICIONAIS: FORNECIMENTO: A GRANEL.";48.99;01/11/2024;01/01/2025;PC0002771;25/11/2024;26/11/2024;;48.99;0.0;27/11/2023;2189;02/12/2024;30/01/2025;Aprovado
SC0009024;32652;C152516;"GASOLINA; COMUM; REQUISITOS ADICIONAIS: FORNECIMENTO: A GRANEL.";50.5;01/11/2024;01/01/2025;PC0002771;25/11/2024;26/11/2024;;50.5;0.0;27/11/2023;2189;02/12/2024;30/01/2025;Aprovado
SC0009024;32652;C152516;"GASOLINA; COMUM; REQUISITOS ADICIONAIS: FORNECIMENTO: A GRANEL.";50.09;01/11/2024;01/01/2025;PC0002771;25/11/2024;26/11/2024;;50.09;0.0;27/11/2023;2189;02/12/2024;30/01/2025;Aprovado
SC0009024;32652;C152516;"GASOLINA; COMUM; REQUISITOS ADICIONAIS: FORNECIMENTO: A GRANEL.";56.006;01/11/2024;01/01/2025;PC0002771;25/11/2024;26/11/2024;;56.0061;-0.0001;27/11/2023;2189;02/12/2024;30/01/2025;Aprovado
SC0009596;32048;C558629;"COTOVELO; 45 GRAUS; MATERIAL: PVC-CLORETO POLIVINILA; COR: MARROM; EXTREMIDADE: ENCAIXE; PADRAO DIMENSIONAL:  CLASSE: 10 KGF/CM2; DIAMETRO: 60 MM; REQUISITOS ADICIONAIS: AGUA FRIA SOLDAVEL; FAB: TIGRE - REF: 22.14.060.4.";20.0;25/11/2024;10/12/2024;PC0002760;25/11/2024;25/11/2024;;20.0;0.0;10/08/2023;30840;25/11/2024;19/12/2024;Aprovado
SC0009596;32048;C977192;"TAMPAO; MATERIAL: PVC-CLORETO POLIVINILA; COR: BRANCO; EXTREMIDADE: BOLSA; PADRAO DIMENSIONAL: DIAMETRO: 150 MM; REQUISITOS ADICIONAIS: CAP; ESGOTO SERIE NORMAL.";4.0;25/11/2024;10/12/2024;PC0002760;25/11/2024;25/11/2024;;4.0;0.0;10/08/2023;30840;25/11/2024;19/12/2024;Aprovado
SC0009596;32048;C581522;"COTOVELO; 45 GRAUS; MATERIAL: PVC-CLORETO POLIVINILA; COR: MARROM; EXTREMIDADE: ENCAIXE; PADRAO DIMENSIONAL: CLASSE: 7,5 KGF/CM2; DIAMETRO: 50 MM; REQUISITOS ADICIONAIS: AGUA FRIA SOLDAVEL; FAB: TIGRE - REF: 22.14.050.7; FAB: AMANCO - REF: CCB 11645.";50.0;25/11/2024;10/12/2024;PC0002760;25/11/2024;25/11/2024;;50.0;0.0;10/08/2023;30840;25/11/2024;19/12/2024;Aprovado
SC0009596;32048;C287489;"UNIAO; MATERIAL: PVC-CLORETO POLIVINILA; COR: MARROM; EXTREMIDADE: ENCAIXE; PORCA: REDONDA; PADRAO DIMENSIONAL: CLASSE: 7,5 KGF/CM2; DIAMETRO: 50 MM; REQUISITOS ADICIONAIS: SOLDAVEL.";20.0;25/11/2024;10/12/2024;PC0002760;25/11/2024;25/11/2024;;20.0;0.0;10/08/2023;30840;25/11/2024;19/12/2024;Aprovado
SC0009596;32048;C281506;"COTOVELO; 90 GRAUS; MATERIAL: PVC-CLORETO POLIVINILA; COR: MARROM; EXTREMIDADE: ENCAIXE; PADRAO DIMENSIONAL:; CLASSE: 7,5 KGF/CM2; DIAMETRO: 50 MM; REQUISITOS ADICIONAIS: AGUA FRIA SOLDAVEL.";10.0;25/11/2024;10/12/2024;PC0002760;25/11/2024;25/11/2024;;10.0;0.0;10/08/2023;30840;25/11/2024;19/12/2024;Aprovado
SC0009596;32048;C582353;"COTOVELO; 90 GRAUS; MATERIAL: PVC-CLORETO POLIVINILA; COR: MARROM; EXTREMIDADE: ENCAIXE; PADRAO DIMENSIONAL: CLASSE: 10 KGF/CM2; DIAMETRO: 60 MM; REQUISITOS ADICIONAIS: AGUA FRIA SOLDAVEL; FAB: TIGRE - REF: 22.15.060.0; FAB: AMANCO - REF: CCB 11675.";10.0;25/11/2024;10/12/2024;PC0002760;25/11/2024;25/11/2024;;10.0;0.0;10/08/2023;30840;25/11/2024;19/12/2024;Aprovado
SC0009596;32048;C142952;"JUNCAO; SIMPLES; MATERIAL: PVC-CLORETO POLIVINILA; COR: BEGE PEROLA; EXTREMIDADE: PONTA/BOLSA/BOLSA; PADRAO DIMENSIONAL: DIAMETRO: 100 X 100 MM; REQUISITOS ADICIONAIS: ESGOTO SERIE REFORCADA.";26.0;25/11/2024;10/12/2024;PC0002760;25/11/2024;25/11/2024;;26.0;0.0;10/08/2023;30840;25/11/2024;19/12/2024;Aprovado
SC0009596;32048;C137869;"TUBO; MATERIAL: PVC-CLORETO POLIVINILA; COR: BEGE PEROLA; EXTREMIDADE: PONTA/BOLSA; PADRAO DIMENSIONAL; ESPESSURA: 1,8 MM; DIAMETRO: 50 MM; REQUISITOS ADICIONAIS: ESGOTO REFORCADO; 6 MTS.";15.0;25/11/2024;10/12/2024;PC0002760;25/11/2024;25/11/2024;;15.0;0.0;10/08/2023;30840;25/11/2024;19/12/2024;Aprovado
SC0009651;32675;C1794750;"GRAMA SINTETICA; MAXIROLO 40 MM; FORNECIMENTO: ROLO 0,75 X 40 M; REQUISITOS ADICIONAIS: EM MULTIFILAMENTO DE FITAS PLANAS 40MM.";1.0;25/11/2024;10/12/2024;PC0002802;27/11/2024;27/11/2024;;1.0;0.0;05/11/2024;463;02/12/2024;30/01/2025;Aprovado
SC0009656;32171;C1000791;"AZULEJO; QUALIDADE: PEI-0; COR: ANTARTIDA; DIMENSOES: 30,0 X 40,0 CM; FABRICANTE: PORTOBELLO; REFERENCIA: ANTARTIDA 30X40 BOLD; FAB: PORTOBELLO - REF: ANTARTIDA 30X40 BOLD.";5.22;25/11/2024;10/12/2024;PC0002770;25/11/2024;25/11/2024;;5.22;0.0;12/09/2023;2534193;25/11/2024;19/12/2024;Aprovado
SC0009713;32675;C202400000000751;"CADEIRA; NUMERO DE LUGARES: CABECEIRA LISA 385X104H";1.0;27/11/2024;12/12/2024;PC0002804;27/11/2024;27/11/2024;;1.0;0.0;07/11/2024;2522;02/12/2024;30/01/2025;Aprovado
SC0009713;32675;C202400000000752;"CADEIRA; NUMERO DE LUGARES: CABECEIRA LISA 122X067H";1.0;27/11/2024;12/12/2024;PC0002804;27/11/2024;27/11/2024;;1.0;0.0;07/11/2024;2522;02/12/2024;30/01/2025;Aprovado
SC0009678;02485;C1120482;"BUCHA FIXACAO; STANDARD; MATERIAL: POLIAMIDA; DIAMETRO: 12 MM; COMPOSICAO: PARAFUSO; FORNECIMENTO: INDIVIDUAL.";8.0;26/11/2024;11/12/2024;PC0002847;02/12/2024;03/12/2024;;8.0;0.0;27/03/2024;124455;13/12/2024;30/01/2025;Aprovado
SC0009001;32171;C586802;"CIMENTO; FILER; CLASSIFICACAO: CP II-F-32; EMBALAGEM: SACO 50 KG.";50.0;31/10/2024;15/11/2024;PC0002646;19/11/2024;19/11/2024;;100.0;-50.0;31/10/2024;35250;19/11/2024;19/12/2024;Aprovado
SC0009001;32171;C586802;"CIMENTO; FILER; CLASSIFICACAO: CP II-F-32; EMBALAGEM: SACO 50 KG.";50.0;31/10/2024;15/11/2024;PC0002646;19/11/2024;19/11/2024;;100.0;-50.0;31/10/2024;35250;19/11/2024;19/12/2024;Aprovado
SC0009446;32633;C1826183;"CAIXA PASSAGEM INSTALACAO PREDIAL; SOBREPOR; MATERIAL: PVC; REVESTIMENTO: SEM REVESTIMENTO; FORMATO: RETANGULAR; COR: BRANCA; FUNDO MOVEL: SEM FUNDO MOVEL; ANEL DESLIZANTE: SEM ANEL DESLIZANTE; TAMANHO: 140X150X75 MM; REQUISITOS ADICIONAIS: PAREDE; FAB: TIGRE - REF: CPT 15.";10.0;19/11/2024;19/11/2024;PC0002639;19/11/2024;25/11/2024;;10.0;0.0;21/11/2024;131888;06/12/2024;30/01/2025;Aprovado
SC0009445;32171;C139645;"OLEO COMBUSTIVEL; DIESEL; FORNECIMENTO: A GRANEL.";200.0;19/11/2024;04/12/2024;PC0002645;19/11/2024;19/11/2024;;200.0;0.0;18/11/2024;2238;19/11/2024;19/12/2024;Aprovado
SC0009452;32633;C737395;"ROLO PINTURA; MATERIAL: LA DE CARNEIRO; SUPORTE: COM SUPORTE; COMPRIMENTO: 90 MM.";20.0;19/11/2024;04/12/2024;PC0002650;19/11/2024;20/11/2024;;20.0;0.0;21/11/2024;75674;06/12/2024;30/01/2025;Aprovado
SC0009469;02025;C202400000000338;"MEDALHA 60MM-NOVONOR - 10 ANOS; Informe...18729: 60MM";46.0;19/11/2024;04/12/2024;PC0002695;22/11/2024;22/11/2024;;1.0;45.0;18/11/2024;8575;22/11/2024;19/12/2024;Aprovado
SC0009469;02025;C202400000000338;"MEDALHA 60MM-NOVONOR - 10 ANOS; Informe...18729: 60MM";46.0;19/11/2024;04/12/2024;PC0002695;22/11/2024;22/11/2024;;3.0;43.0;18/11/2024;8575;22/11/2024;19/12/2024;Aprovado
SC0009469;02025;C202400000000338;"MEDALHA 60MM-NOVONOR - 10 ANOS; Informe...18729: 60MM";46.0;19/11/2024;04/12/2024;PC0002695;22/11/2024;22/11/2024;;14.0;32.0;18/11/2024;8575;22/11/2024;19/12/2024;Aprovado
SC0009469;02025;C202400000000338;"MEDALHA 60MM-NOVONOR - 10 ANOS; Informe...18729: 60MM";46.0;19/11/2024;04/12/2024;PC0002695;22/11/2024;22/11/2024;;16.0;30.0;18/11/2024;8575;22/11/2024;19/12/2024;Aprovado
